col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,label
0.012883,1.1075,85.059,0.63847,0.020323,3.0699,0.25616,4.9051,0.94676,0.048742,0.61399,3.9337,0.019631,4.4809,0.54256,4.9258,0.79443,4.5962,1.2715,0.082857,0.0093727,0.021223,3.061,0.090084,0.066137,3.5364,0.61319,0.098698,0.089374,4.1769,0.071158,0.074134,0.031979,0.085899,1.7437,48.46470154639176,1.498,0.045249,0.15973,0.089525,4.2212,0.34874,0.0501,1.6663,2.4115,1.1802,0.038,2.0826,0.11516932531755138,0.081491,3.4371,0.12665729751295338,0.053651,0.051547,4.1357,4.3073,6.6286,4.6545,0.03408,0.008992,0.02099,0.097517,0.074903,0.043646,0.0403,4.3036,1.2644,0.95862,0.0087293,0.026928,0.17944,4.2553,0.026442,0.084099,2.7018,0.21412942987889272,0.2856752121256454,5.0124,0.054337,0.21791,0.15001,0.080698,5.0272,0.045769,0.074417,2.7588,0.22388,0.040803,0.083587,0.085243,0.043529,2.334,0.079209,0.042661,0.099809,0.085939,1.6399,4.1242,0.75905,0.049337,0
0.065424,1.2418,91.092,2.6468793868739207,0.070445,2.1838,3.312,3.8007,2.6083,0.08178,0.51891,1.2532,0.017109,4.5269,2.3107,1.4527,0.092452,0.55492,3.2324,0.084863,0.095877,0.06619423034602076,2.3083,0.086559,0.057489,2.7293,2.2162,0.04956,0.030978,1.6354,0.044279,0.074377,0.050082,0.076104,3.1919,47.084,3.1835,1.0196,5.044,0.008723,2.9097,3.1991,0.027678,3.952,2.9127,1.8068,0.043083,1.9925,0.074111,0.093718,2.8346,0.089556,1.0379,0.043996,1.7737,1.2138,0.0263,3.8865,0.041599,0.061423,0.017529,0.041607,0.021155,0.021906,0.025996,1.9224,1.5629,4.4101,0.064177,0.022732,4.6997,1.8611,0.045905,0.013245,2.6067,0.032897,1.0323,1.7086,0.069737,0.085253,2.4032,0.029444,1.1909,0.012755,0.034439,3.5006,2.0508,0.021701,1.0978,0.0026054,0.017192,1.8508,0.0049747,0.034319,0.029589,0.052316,3.666,4.1816,0.055316,0.04381,0
0.071508,3.0066,3.0357,3.2222,0.078197,3.8698,0.37622,4.1255,3.1346,0.0024519,2.8978,0.45236,0.077796,3.6414,4.9928,0.71185,0.075393,1.7088,1.8972,0.098856,0.056915,0.054947,0.9183,0.011705,0.055142,3.1793,1.8073,0.065331,0.075628,4.9296,0.041311,0.031796,0.0095867,0.004087,1.0541,1.0351,0.053502,1.5107,2.8905,0.099903,0.40402,4.0713,0.085419,2.402,1.0686,0.90968,0.019291,4.0343,0.040349,0.049095,2.5264,0.0061419,0.097209,0.088863,4.3955,2.0284,0.044554,1.1497,0.035772,0.092763,0.00052454,0.041742,0.069816,0.0063978,0.034188,2.4454,4.7298,2.1691,0.033153,0.071423,0.66254,1.0273,0.04346,0.0057135,2.572,0.070626,0.093798,2.3418,0.0065217,1.1691,1.3233,0.060998,2.3107,0.058506,7.2221,4.5379,0.57271,0.05729,0.095977,0.060813,0.043359,4.7034,0.056678,0.081353,0.043939,0.086301,2.1928,3.1708,0.049372,0.031778,0
0.038269,2.4106,165.05,0.70188,0.0028652,4.0588,1.2076,2.338,0.43045,0.082728,3.874,4.8242,0.066303,2.7393,0.35113,3.2288,0.046369,4.7741,3.1418,0.091958,0.09609,0.015708,0.14987,0.03654,0.027452,0.66142,4.9947,0.096835,0.18073,3.1245,0.15597810184347824,0.052124,0.051879,0.093796,0.32946,21.004,2.4355,2.9519,4.5383,0.047978,0.46464,0.84415,0.13263977532423207,4.3812,3.4301,4.2017,0.052743,2.5774477504273503,0.07079,0.056033,1.6061,0.0065755,0.53688,0.044749,2.9957,4.589,0.040171,2.1214,0.081289,0.48979,0.010804,0.059727,0.0044019,0.57924,0.08907746990500863,5.0004,4.7764,1.2474,0.04792,0.015397,0.79451,4.9676,0.06244,0.092263,3.1021,0.066679,1.0517,1.3167,0.083153,0.090846,1.4184,0.081175,0.21552,0.97568,0.092984,2.9943,3.789,0.065481,0.49838,0.030309,0.029092,4.659,0.033623,0.081802,0.0087256,0.065994,1.2344,4.4514,0.016887,0.044381,0
0.2336,2.7474,427.04,4.7203,0.022269,0.12301,1.2704,4.3336,4.193,0.018344,3.9683,4.3387,0.10799,0.30325,3.5698,2.8416,0.021325,4.5865,4.7183,0.072624,0.0010353,0.04174,1.2996,0.020198,0.18379,3.5516,0.53123,0.020052,0.11658,1.8588,0.069156,0.076998,0.39204,0.045722,0.20878,48.46470154639176,2.2903,0.87599,3.686,0.565741306957265,0.56842,2.905,0.034706,3.4847,2.3382,2.6332,0.018968,2.7636,0.00027937,0.064757,1.0356,0.12665729751295338,0.0023938,0.30668,2.6578,1.7929,0.076204,3.9213,0.10622,0.030981,0.066226,0.066164,0.02559,0.91626,0.034356,1.9481,3.7267,2.1268,0.66221,0.081712,2.8612,4.4407,0.96611,0.072217,1.1443,0.0043748,0.026771,0.35566,0.0034577,0.46021,3.602,0.976628797694974,3.4987,0.013867,0.097137,1.7128,0.50234,0.018626,0.0936,0.032263,0.042968,3.3693,0.017829,0.034363,0.097816,0.17836,4.6365,0.1278,0.0782,0.20586,1
0.35813,0.49899,675.02,1.5277,0.60212,3.6138,1.9028,2.7081,4.0496,0.1281371999310345,4.7369,3.6332,0.037092,1.4543,0.75072,0.74196,9.8642,3.6838,2.5943,0.089244,0.31136,0.070196,3.7857,0.33781,0.061525,0.83203,0.97813,0.090998,1.4632,3.2128,0.0061954,0.29003,0.010474,0.0020996,2.4123,20.096,0.58094,3.2236,0.84713,0.8234,2.3958,1.1157,0.27938,3.4734,4.9869,2.6216,0.053131,2.5774477504273503,2.3545e-07,0.0137,5.0142,0.28556,0.61335,0.087767,3.428,3.2079,0.89436,1.1632,0.08529,0.61603,0.05982,0.077646,0.32554,0.096112,0.0069638,5.0157,2.1588,3.0081,0.36147,0.22427057724612737,0.029792,0.88819,0.060388,0.0076588,2.6647,0.35812,0.024723,5.0109,0.61081,0.094138,2.1552,0.32024,2.7988,0.30048,0.57174,1.7902,0.22979,0.05634,0.074614,0.075208,1.4235,4.9312,0.013322,0.04331,0.30295,0.027226,4.3972,4.52,0.35141,0.03976,0
0.016925,0.2211,37.007,3.6656,4.605,0.06538,0.8223,1.3959,0.64987,0.082417,4.9237,1.5701,0.058461,0.8905,2.6191937937062937,4.7667,0.02227,1.7547,3.2287,0.0051672,0.029388,0.053412,2.5249701369863016,0.050747,0.079765,1.4457,2.2274,0.040585,1.3848,3.0647,0.080991,0.08032,0.05761,0.012251,4.8051,26.043,0.025984,1.9423,0.15996,0.090538,1.3481,3.3784,0.072992,2.7297,3.7836,1.2004,0.0068041,5.0471,0.081966,0.040212,2.5852,4.6193,0.059985,0.039381,1.4774,3.5636,0.021132,2.3428,0.020206,0.023688,0.084757,0.073529,0.040082,0.010302,0.071536,3.0136,2.9532,4.488,0.080744,0.050659,4.5259,2.2021,0.06177,0.027111,0.38307,0.022386,0.032359,2.7739,0.095792,0.023619,1.5594,0.050937,2.0136,0.088377,4.5974,3.5265,1.7286,0.042525,0.08349,0.029715,0.68047,1.1115,0.034754,0.023438,0.074552,0.0060095,4.9241,3.804,0.091575,0.030918,0
0.035498,3.6502,167.0,0.35205,1.7592,1.7465,0.80492,0.64209,2.7994,0.1281371999310345,3.2822,2.4573,0.090256,2.9592,0.15538,3.7609,2.8219,2.5986,1.6055,0.019832,0.60269,0.1049,2.3332,0.61826,0.011797,3.253,3.3163,0.04006,0.62251,0.71055,0.088686,0.5917,0.04028,0.0091814,4.3331,13.023,1.1847,3.9784,2.1654,0.56792,2.7593,2.7391,0.56483,3.9522,2.2112,3.8374,0.010565,3.5455,0.045135,0.0060513,4.0931,0.64611,1.1373,0.011077,3.3982,0.76346,2.2829,4.7598,0.061789,0.0031358,0.021427,0.64577,0.57993,0.040448,0.099391,3.5558,0.90541,3.2116,0.61016,0.08438,2.6575,4.9832,0.092098,0.067384,4.2756,0.55189,0.0052662,4.1582,1.1842,0.063037,1.1127,0.61696,4.6649,0.004084,1.1445,0.78434,0.36361,0.60137,0.091294,0.040451,0.084611,0.93092,0.061925,0.086091,0.55961,0.039958,0.11117,0.75868,0.60802,0.0437,0
0.064064,3.933,30.023,0.80633,0.0015005,0.30344,4.7964,2.1002,4.2762,0.0084613,3.1997,3.4418,0.028478,2.5014,1.1552,1.2881,8.0305,2.2944,2.0915,0.063061,4.0505,0.0091129,4.4148,4.0729,0.025194,4.2997,1.6844,0.12838297531841655,1.1738,0.14952,0.086857,4.0599,0.021728,0.075139,2.7517,11.026,1.7346800913344889,1.994,1.6225,0.099234,4.5464,2.3554,4.0301,1.9449,3.3503,1.2109,0.066777,4.2055,0.11516932531755138,0.03016,4.0292,0.0062268,0.037841,0.067578,3.1731,3.5422,4.0761,3.5689,0.02036,0.059882,0.011502,0.052297,4.0513,0.059087,0.087231,0.47938,3.4975,2.5205596412478335,4.067,0.087951,4.1393,2.0757,0.038917,0.025069,3.5149,4.0782,0.019486,3.1579,0.0048581,0.00094953,0.93495,0.976628797694974,4.0736,0.15820498304123712,4.049,4.876,4.8965,0.025421,0.095267,0.0093183,0.063064,4.4026,0.091409,0.058037,4.0619,0.071636,3.092,3.4924,4.0351,0.098296,0
0.093649,4.029,32.063,2.081,0.082117,0.70174,4.7796,2.6607,4.197,0.028596,4.8489,0.12006,0.079459,0.70623,1.4426,3.8482,0.0096757,2.925,1.1963,0.097336,0.032821,0.013465,4.472,0.028304,0.0074809,1.6961,1.9463,0.07939,0.089356,0.33222,0.15597810184347824,0.027028,0.038713,0.030161,4.7561,3.0752,1.3543,1.414,2.1252,0.033191,2.8985,5.0519,0.062001,2.5091,1.1875,2.4577,0.055568,0.32063,0.068043,0.0076659,2.5938,0.085108,0.057506,0.041931,4.2976,4.6827,0.020807,0.33657,0.077085,0.071595,0.034515,0.015417,0.0020659,0.099567,0.081675,0.95807,2.5444354611398965,2.0189,0.077833,0.015794,4.65,0.52604,0.098829,0.037506,3.5079,0.020883,0.039698,1.2749,0.07551,0.052757,4.4928,0.69949,0.49015,0.067924,0.077217,2.5021,1.0711,0.087672,0.036435,0.027655,0.041452,0.44082,0.076644,0.098842,0.03898,0.088892,0.27238,4.4758,0.041638,0.091148,1
0.0061994,4.8843,139.06,0.57482,0.31552,2.6419,3.6371,0.39323,1.0161,0.069136,1.0701,1.6792,0.098993,3.5361,3.8519,4.3059,0.30113,1.6451,0.11913,0.37614,0.098214,0.059306,1.5378,0.1380746264010327,0.016425,0.9673,4.2292,0.073318,0.040272,4.4209,0.040024,0.094866,0.044461,0.28974,2.3548,16.039,4.0692,1.2425,4.1921,3.9812,2.2736,3.246,0.096276,3.223,2.44,4.5754,0.094544,3.8282,0.0011754,0.017679,1.5331,0.29542,0.019779,0.027992,3.7967,2.9377,1.2102,1.9328,0.062234,0.075194,0.3563,0.0086025,0.040627,0.37249,0.084365,4.9333,4.5697,2.4184,0.0095419,0.067119,0.86508,3.9432,0.36178,0.030114,1.6755,0.031944,0.041153,2.4524,0.04999,0.092488,2.9459,0.87844,4.7775,0.28383,0.080452,3.2132,2.3907,0.017183,0.013155,0.059667,0.0039448,2.1597,0.07021,0.034004,0.030687,0.046209,2.5383036449399654,4.6184,0.050331,0.038986,0
0.28319,0.96922,188.01,2.486,0.2447,2.1728,3.2479,2.8215,0.67081,0.023753,1.8402,2.6949,0.029153,4.245,1.2267,4.3805,0.27637,5.0017,1.5595,0.14103167503460207,0.0048026,0.035059,1.0715,0.019959,0.070668,3.0885,0.35159,0.059501,0.18993,2.1027,0.035605,0.077296,0.074183,0.024354,3.4018,15.048,0.049044,0.95484,2.4418348252595155,0.047269,1.6379,1.0374,0.051598,2.9773,1.835,2.5686,0.032792,0.12364,0.064614,0.26465,2.5944,0.03098,0.055585,0.055602,4.6012,2.55645942733564,0.27239,1.2566,0.047569,0.026362,0.00052552,0.21619,0.060315,0.093468,0.089433,2.560379348958333,2.0887,4.269,0.26696,0.010828,2.7938,3.4803,0.078829,0.092301,1.6744,0.45433,0.051082,1.0296,0.010765,0.071452,2.9837,0.021497,4.3494,0.015063,0.055475,0.95029,4.4568,0.30948,0.039648,0.0025645,0.035266,1.6506,0.27917,0.093766,0.0085224,0.058465,3.0183,2.3241,0.075449,0.09957,0
0.062852,2.4736,293.03,3.4622,0.080611,5.0165,2.9016,2.550597661512027,3.0384,0.036,2.052,3.5782,0.30213,1.4938,2.1255,2.1717,0.60712,2.8203,4.8564,0.053432,0.052251,0.074894,1.1011,0.086583,0.090518,0.39647,0.83552,0.0028688,0.09889,2.49449881865285,0.65063,0.024257,0.094666,0.065848,3.3827,114.07,4.5825,0.84384,3.7523,0.63089,3.494,3.9743,0.011064,1.5425,7.5257,4.6572,0.081954,3.833,0.0065795,0.64079,0.39897,0.0031798,0.5896,0.071927,1.8241,3.4092,0.65295,3.2437,0.15971,0.093323,0.079881,0.020683,0.033589,0.59917,0.00059599,2.8738,3.2209,3.7055,0.013481,0.59717,2.8992,3.7581,0.041151,0.053427,4.1413,0.069926,0.086855,1.4344,0.07804,0.13141,4.1588,1.1671,2.8832,0.004454,0.010835,4.2149,3.2271,0.63939,0.049283,0.01785,0.14469,1.2677,0.085635,0.006541,0.023936,0.020974,1.6678,2.3702,0.02353,0.02996,1
0.088748,2.8272,63.051,1.5418,0.095671,0.1812,4.0011,2.7109,3.4337,0.028689,1.6762,1.0182,0.039427,1.0647,2.7781,0.10986,0.060015,2.388,4.5944,0.035339,0.089506,0.086324,1.5562,0.080055,0.0092779,2.0971,2.0376,0.065803,0.31288,3.9343,0.013664,0.024104,0.073887,0.08419,3.3144,9.0081,3.1222,2.5192,3.2828,0.055424,4.0851,4.9831,0.057853,1.8395,2.1913,5.0263,0.041455,3.6492,0.020702,0.00077507,1.3398,0.12665729751295338,0.030024,0.029542,1.9186,4.8489,0.095335,1.1344,0.077264,0.019375,0.060709,0.082362,0.056364,0.022745,0.032489,2.5136,5.0156,3.9453,0.063816,0.084777,3.708,1.3957,0.074695,0.0034394,3.0219,0.03713,0.026695,3.0598,0.017222,0.25984,4.5404,3.1321,3.234,0.84589,0.092634,3.1206,4.339,0.016826,0.078889,0.057192,0.078525,1.2891,0.024567,0.073737,0.17473027077192982,0.013017,3.0044,4.6401,0.0057229,0.76115,0
0.63155,0.9318,73.022,4.0319,0.064765,3.3114,3.5414,4.2497,0.10319,0.095333,0.074343,3.2567,0.092218,2.517682753472222,1.8396,1.965,0.036101,2.718,2.3204,0.051655,0.0053805,0.063601,2.0875,0.020866,0.077624,3.9424,4.7492,0.00044206,0.21803,0.20516,0.040413,0.056704,0.43483,0.036815,2.2195,4.0231,3.1727,1.2527,1.2825,0.018517,4.5952,3.6923,0.075303,2.1949,1.396,0.35022,0.062902,2.13,0.010378,0.42495,4.4042,0.060228,0.094362,0.039742,2.7122,0.26453,0.07161,0.47798,0.051504,0.017926,0.0046426,0.034903,0.034333,1.2058,0.26241,2.582,4.3758,0.83286,0.080575,0.0804,2.4036,4.4749,0.014865,0.091185,4.6895,0.041852,0.076794,3.6529,0.099874,0.51707,3.2408,1.018,3.4533,0.071765,0.079558,0.34441,3.5816,0.015794,0.060843,0.038825,0.080571,2.0919,0.093593,0.065793,0.0076107,1.0161,1.8749,2.603233161790017,0.053932,0.092486,1
0.035859,3.3777,30.097,4.9821,0.077334,4.3279,3.003,0.41428,3.2321,0.011752,3.3347,4.439,0.016637,1.9068,4.3689,1.6183,8.7808,1.524,1.5126,0.060058,4.4227,0.0095201,4.1441,4.3865,0.040175,4.0104,1.9755,0.020714,1.2295,1.4779,0.062595,4.354,0.0038933,0.017908,1.5496,11.073,0.075991,3.3023,2.9791,0.048673,1.1943,2.0284,4.3647,2.0976,3.4283,0.26641,0.030811,2.1129,0.060422,0.0035429,1.9238,0.073117,0.099093,0.073085,2.5291,1.1562,4.3831,2.412,0.062233,0.040011,0.057853,0.038469,4.4205,0.00062413,0.0924,2.560379348958333,3.9798,3.5386,4.3625,0.089819,4.2233,0.34566,0.063834,0.017116,3.542,4.3852,0.057299,3.5289,0.016814,0.038515,3.1129,0.0034558,3.3308,0.052538,4.35,3.3044,3.4024,0.068678,0.093712,0.084527,0.051893,4.6648,0.053676,0.088669,4.3799,0.026627,0.74014,2.2588,4.3492,0.033209,0
1.5517,4.0806,177.05,3.7205,0.045028,4.2985,5.0558,2.6839,2.4733,1.144,4.3202,4.319,0.89,1.0837,1.8054,1.1812,0.041893,2.9385,2.551694627147766,0.087603,0.025001,0.030729,3.8068,0.039733,1.4834,0.21342,0.84338,0.038085,0.12818,0.59466,0.36836,0.029034,0.051116,0.035982,1.9869,33.064,2.2352,2.627,3.1142,0.42781,0.74277,3.2185,0.034255,3.4432,3.0581,2.9658,0.029782,2.5857,0.011472,0.049222,1.8883,0.0075098,0.0066673,0.021349,2.3573,4.0848,0.069299,3.5655,0.2096,0.0065777,0.37634,0.073031,0.057044,0.03556,0.026423,0.98634,1.0948,3.7438,0.024913,0.097886,4.714,3.5415,0.051168,0.0030779,0.38203,0.024656,0.024534,0.77941,0.086433,0.50151,4.6123,2.9938,1.2905,0.045958,0.074117,4.0906,3.0814,0.054452,0.40415,0.097696,0.03135,0.97687,0.077344,0.067015,0.089699,0.049942,1.535,3.7158,0.094904,1.1612,1
0.7937,4.7147,1044.1,2.5174,0.0049356,0.55546,0.58995,3.1568,0.46097,0.1281371999310345,4.4748,2.0879,0.48855,1.1781,2.3485,2.1143,0.021787,2.5227350374787054,2.551694627147766,0.029949,0.046605,0.26015,2.1196,0.082576,0.025075,1.0038,3.9161,0.026188,0.053304,2.1353,0.49002,0.097729,0.013207,0.085246,3.4169,56.045,2.2432,0.94507,4.2865,0.53256,3.4777,0.1155,0.01684,4.1302,3.1848,4.7812,0.045619,2.5774477504273503,0.088205,1.168,3.7283,0.18185,0.3145138028125,0.37804,5.0342,1.6312,0.035098,0.78725,0.11262,0.062917,0.17926,0.054068,0.0023732,0.6619,0.067049,0.66049,2.9129,0.63447,0.18315,0.1851,1.2637,3.6958,1.4681,0.026046,4.5625,0.026009,0.064079,1.3597,0.091229,1.0024,4.6863,1.944,0.99761,0.18917,0.07754,3.2392,3.1353,0.88873,0.18979,0.088366,0.077147,0.78463,0.12326,0.014506,0.17473027077192982,0.081494,3.5364,2.6435,0.057133,0.27728,1
0.099674,0.6774,107.04,2.6468793868739207,0.044717,4.5525,0.83283,0.93515,2.7918,0.056628,0.94364,3.2929,0.2271,0.70515,2.2874,2.5768204903945113,0.066203,2.6717,0.85795,0.033282,0.073681,0.087791,3.8062,0.012308,0.052709,1.6739,1.768,0.060114,0.41862,2.9596,0.0060652,0.020148,1.0613,0.032065,1.2414,28.06,3.1659,3.7725,1.6692,0.05476,2.548669153979239,1.9395,0.13263977532423207,5.0365,3.3769,1.5504,0.055102,4.3801,0.095994,0.036033,4.3266,0.089639,1.145,0.076482,4.8146,4.2532,0.025349,2.5806,0.096362,0.011201,0.025341,0.0081277,0.073271,0.093015,0.070659,0.6809,3.6955,2.8996,0.019468,0.060489,4.0811,1.7648,0.031516,0.012619,2.5289998293103446,0.005202,0.02447,3.2906,0.089907,0.35262,1.3851,2.1596,4.7396,0.071001,0.086604,2.6504,2.3044,0.071306,1.0978,0.017794,0.054484,1.2204,0.0045714,0.027949,0.054655,0.089884,3.8587,4.7012,0.086166,0.094486,1
0.010294,3.9308,58.015,4.6182,0.011723,1.707,0.84101,0.18105,0.077448,0.079596,4.6422,0.79348,0.012354,2.517682753472222,1.9442,3.3415,0.067263,1.3357,4.0733,0.088301,0.054464,0.011116,1.1336,0.011084,0.058887,4.5102,3.1141,0.060703,0.090917,4.669,0.6846,0.097591,0.078484,0.094329,3.5224,7.0436,3.4165,3.2901,0.12948,0.046583,0.077147,0.24622,0.024134,0.94082,1.9435,1.2668,0.081988,3.2337,0.046139,0.086222,0.39804,0.060882,1.4436,0.034269,0.28331,3.3052,0.050618,3.5401,0.011348,0.0005391,0.051838,0.045365,0.09364,0.099957,0.047821,0.24299,1.4584,2.3223,0.077105,0.046821,0.6177,4.7008,0.076794,0.04352,2.7989,0.0023768,0.0033233,3.4229,0.062889,0.055661,3.9816,0.7074,0.57037,0.051353,0.67825,2.6854,4.8824,0.010443,0.08829,0.0037263,0.058104,2.7247,0.0087405,0.017477,0.061583,0.054315,2.5383036449399654,1.9767,0.017017,0.023692,0
0.073315,1.9808,186.02,1.5064,0.0032108,3.4722,3.6504,0.52591,2.5024905827586212,0.033078,4.9996,4.9961,0.54653,3.0967,0.90355,1.1289,0.022743,1.6226,0.037994,0.058964,0.046666,0.063584,1.0858,0.041475,0.36764,0.81641,0.93811,0.010337,0.35787,0.87439,0.024758,1.6765,0.31048,0.076486,2.2744,91.06,2.3116,0.68271,3.3352,0.64531,4.7893,2.4766,0.085139,2.45415207266436,3.5246,2.8169,0.090136,2.6483,0.066802,3.2124,3.0382,0.070946,0.022222,0.72617,0.47773,1.0228,0.049608,0.28258,0.025749,0.095858,0.085344,0.049385,0.078119,1.6682,1.3373,4.7226,2.5455,4.8791,0.01703,0.70967,2.580142519930676,0.2765,0.36281,0.050407,3.728,0.39428,0.010985,2.4277,0.091717,0.15152,4.7553,1.9102,0.43192,0.054804,0.033463,1.859,4.9331,0.026438,0.64827,0.017612,0.0046256,1.1858,0.074845,0.021834,0.071624,0.003822,0.46287,4.1194,0.00058109,0.39835,1
0.020656,1.3169,164.0,2.8682,0.95342,0.72466,2.7469,3.3929,4.783,0.07944,3.7727,0.13272,0.12968564745299146,1.6477,2.0479,2.0625,4.5811,2.4245,1.6711,0.04711,0.047926,0.023179,0.601,0.08987,0.034696,4.7701,3.473,0.063452,0.12711,0.61388,0.09802,0.067433,0.011046,0.0059242,4.5711,15.003,1.3925,4.4427,4.5338,0.024315,1.9224,2.2738,0.022029,2.9001,2.2837,2.5404,0.038593,3.8758,0.036652,0.011294,1.5961,0.48013,0.096277,0.018997,1.6175,1.6376,0.095658,3.2437,0.077789,1.8228,0.023396,0.075804,0.0050039,0.52821,0.092928,4.7038,3.2485,2.1079,0.46936,1.3965,0.10095,1.6091,0.066045,0.06991,4.0067,0.067908,1.3625,2.5682,0.45199,0.060506,3.6953,0.08346,3.6742,0.015887,0.093141,4.4905,2.7937,0.0080981,0.089864,0.041474,0.11961,3.6475,0.053148,0.080317,0.061834,0.0061069,4.0465,0.3579,0.015347,0.05202,0
0.069255,0.43,78.033,4.7102,0.087866,4.5439,0.19975,2.911,3.4989,0.086495,0.38019,1.9488,0.14549,4.9875,0.16097,3.5569,0.44254,2.7505,3.9463,0.074143,0.024301,0.021888,0.23469,0.049334,0.018587,5.0527,2.0625,0.067887,0.42863,0.34049,0.050914,0.010929,0.052937,0.036345,2.0979,18.058,4.2964,2.0038,3.5225,0.031042,3.4895,2.5751,0.053545,3.0311,1.8572,4.712,0.031494,0.88199,0.071166,0.030714,0.74597,0.048266,0.0069208,0.087804,2.3543,1.0244,0.024583,1.0951,0.0012654,0.092022,0.0022968,0.082368,0.078821,0.041846,0.064033,3.2833,2.5444354611398965,2.8156,0.045965,0.043808,1.8543,0.88124,0.070736,0.0038991,3.8276,0.0073949,0.095709,4.9782,0.027295,0.059126,3.6758,0.85953,1.7383,0.46847,0.044581,1.3186,0.21452,0.043067,0.04456,0.073365,0.01374,2.1584,0.097081,0.010458,0.17473027077192982,0.85332,4.4744,1.6032,0.054892,0.089336,0
0.44634,0.35325,4128.1,1.6446,0.043779,2.5826,4.4846,1.9305,3.3839,0.1281371999310345,2.6683,3.8596,0.59435,4.3756,2.6191937937062937,3.9784,0.047979,1.428,1.8879,0.041854,0.099497,0.065954,3.3812,0.082573,0.1560395744501718,2.2397,4.0831,0.031292,0.074881,4.4867,0.074521,0.050304,0.50503,0.016574,2.0318,445.06,3.13,2.0976,0.78214,0.92311,1.6555,1.803,0.024193,2.45415207266436,6.7988,1.199,0.054955,3.9159,0.9686,0.037929,2.3334,0.089238,0.3145138028125,0.47351,0.80716,2.7085,0.012467,0.70793,0.13416,0.085754,0.24002,0.049788,0.045873,0.13392,0.11492,2.2986,4.5578,3.0759,0.026265,0.32534,4.1739,1.7349,0.37174,0.05454161400341297,0.66468,0.046258,0.062914,4.9139,0.0094748,0.40444,0.99221,1.4344,2.6190219139414808,0.15820498304123712,0.098993,1.5206,2.631860991394148,0.77376,0.41801,0.074598,0.011949,1.9559,0.3666,0.049838,0.045159,0.53417,2.5231,4.4771,0.047017,0.31907,1
0.065439,4.3289,93.081,4.4003,0.022569,4.0831,3.747,4.6974,2.6531,0.056553,0.8145,1.9745,0.048707,1.9591,1.843,5.0252,4.0862,1.239,2.3039,0.053123,0.056421,0.028666,2.9967,0.024803,0.064455,3.4075,0.076234,0.035824,0.07223,2.8927,0.037234,0.09952,0.05748,0.046462,3.6975,8.0234,1.7346800913344889,2.4094,5.064,0.48565,3.7002,2.0138,0.044225,2.2428,1.8323,0.33596,0.059692,3.2293,0.024051,0.040056,0.3328,0.016622,0.0063564,0.063848,4.1277,2.467,4.1282,0.11531,0.0067475,0.059093,0.075839,0.092713,1.2788,0.90934,0.074177,2.0624,0.94801,0.43987,0.046467,0.056818,1.3794,4.0341,0.023509,0.065662,3.3276,0.09729,0.096206,4.0317,0.090854,0.070306,0.41293,0.44836,1.2481,0.071868,0.0085927,2.9456,1.7913,1.3171,0.062184,0.047642,0.0078753,3.1648,0.013202,0.064765,0.023945,0.035934,2.0794,1.8288,0.090846,0.007114,0
0.040616,3.4401,24.086,1.9669,0.036103,1.9372,3.333,2.8757,2.0204,0.015345,2.1288,0.16996,0.041098,4.9475,2.6191937937062937,1.4303,0.022609,3.3366,0.29979,0.01745,0.042352,0.031591,1.4381,0.022097,0.079069,2.6758,0.5813,0.041197,0.2352,0.70817,0.041595,0.038953,0.092397,0.05999,4.4861,5.0681,2.8904,4.502,0.31956,0.095975,2.2741,4.9314,0.048265,1.9463,1.2775,3.0974,0.090203,1.5872,0.054983,0.081757,3.091,0.054131,1.0317,0.056147,0.98275,3.7197,0.082337,3.0736,0.030694,0.071488,0.057359,0.042159,0.076051,0.0067434,0.045366,5.0276,2.2008,0.52285,0.098602,0.016758,1.6687,1.314,0.033689,0.022835,0.82576,0.068713,0.080405,1.9608,0.0067986,0.05499,1.9723,1.0335,0.28432,0.15820498304123712,0.047744,0.27615,2.1281,0.98079,0.031036,0.0014789,0.26337,4.9886,0.087041,0.03576,0.099029,0.099937,3.7241,0.55544,0.01976,0.1524189689860384,0
